날짜,종가,시가,고가,저가,거래량,변동 %
2002-08-19,717.58,722.85,729.05,713.3,1.14B,-0.10%
2002-08-16,718.29,724.33,729.21,715.98,796.05M,0.99%
2002-08-14,711.24,699.29,713.72,697.74,862.48M,0.37%
2002-08-13,708.63,695.14,708.71,693.31,803.03M,1.90%
2002-08-12,695.39,693.99,702.83,692.48,827.07M,0.42%
2002-08-09,692.45,699.09,705.75,691.87,1.46B,1.16%
2002-08-08,684.49,684.4,687.53,677.85,981.68M,0.75%
2002-08-07,679.37,685.06,689.45,677.63,1.03B,0.83%
2002-08-06,673.78,660.94,674.76,660.94,1.42B,-0.29%
2002-08-05,675.76,690.77,692.12,672.59,1.65B,-3.56%
2002-08-02,700.68,693.95,704.09,689.38,1.61B,-1.01%
2002-08-01,707.8,720.99,721.31,702.44,1.39B,-1.42%
2002-07-31,717.99,725.03,727.58,717.42,1.96B,-0.84%
2002-07-30,724.08,722.58,731.31,722.23,1.42B,3.39%
2002-07-29,700.35,704.08,707.98,694.95,1.98B,0.36%
2002-07-26,697.84,716.97,722.92,688.68,964.89M,-3.55%
2002-07-25,723.52,752.78,752.78,723.52,1.36B,0.29%
2002-07-24,721.41,723.76,726.23,715.1,1.97B,-2.97%
2002-07-23,743.52,715.81,743.52,709.37,2.38B,3.14%
2002-07-22,720.9,724.49,736.58,719.38,1.45B,-4.47%
2002-07-19,754.62,759.41,761.68,744.36,2.15B,-2.48%
2002-07-18,773.85,774.25,780.28,770.86,1.80B,0.31%
2002-07-16,771.45,785.28,792.61,767.87,1.98B,-1.54%
2002-07-15,783.52,787.65,799.87,780.3,1.76B,-1.19%
2002-07-12,792.93,780.49,793.44,776.45,1.81B,3.67%
2002-07-11,764.88,782.75,782.75,764.88,1.14B,-3.75%
2002-07-10,794.71,795.02,802.75,790.45,731.64M,-0.91%
2002-07-09,801.99,787.83,801.99,784.13,1.48B,2.38%
2002-07-08,783.35,807.12,807.36,778.78,972.60M,-0.57%
2002-07-05,787.83,768.51,797.42,768.51,989.05M,2.48%
2002-07-04,768.74,762.16,768.74,754.42,1.42B,2.04%
2002-07-03,753.36,740.86,756.06,733.57,415.96M,0.96%
2002-07-02,746.23,722.58,750.6,720.7,430.08M,0.47%
2002-06-28,742.72,723.73,747.62,722.63,640.96M,4.55%
2002-06-27,710.43,717.89,722.06,703.52,894.87M,1.22%
2002-06-26,701.87,735.44,735.44,699.15,605.44M,-7.15%
2002-06-25,755.92,773.75,778.68,753.82,660.80M,-1.56%
2002-06-24,767.92,767.83,773.83,755.81,614.26M,-1.36%
2002-06-21,778.53,767.5,783.35,758.95,773.18M,0.22%
2002-06-20,776.81,769.83,779.93,764.53,834.51M,0.06%
2002-06-19,776.37,806.36,814.25,770.48,687.81M,-4.08%
2002-06-18,809.4,824.25,827.49,809.39,661.37M,0.03%
2002-06-17,809.16,824.18,828.07,809.16,645.26M,-1.56%
2002-06-14,822.01,820.43,832.26,820.2,596.57M,-0.13%
2002-06-12,823.06,809.53,823.06,807.37,615.83M,0.95%
2002-06-11,815.33,810.08,816.17,803.2,952.17M,0.42%
2002-06-10,811.9,803.18,814.69,802.02,1.13B,2.11%
2002-06-07,795.16,793.9,799.26,788.12,833.27M,-1.78%
2002-06-05,809.59,813.04,818.55,808.08,703.39M,0.40%
2002-06-04,806.33,789,807.19,785.58,584.33M,0.17%
2002-06-03,804.93,793.53,807.15,787.04,566.89M,1.07%
2002-05-31,796.4,815.14,820.51,794.92,686.76M,-2.36%
2002-05-30,815.61,825.84,831.52,812.12,589.17M,-2.34%
2002-05-29,835.19,838.73,838.73,821.81,839.18M,-1.60%
2002-05-28,848.8,845.78,849.34,834.64,806.58M,0.98%
2002-05-27,840.57,850.12,860.37,836.89,618.48M,-1.64%
2002-05-24,854.57,853.41,861.03,851.01,786.32M,1.07%
2002-05-23,845.51,858.5,863.16,844.15,952.26M,-2.03%
2002-05-22,863.06,837.59,863.06,829.5,664.46M,3.04%
2002-05-21,837.56,858.42,862.92,836.62,740.65M,-3.26%
2002-05-20,865.78,876.37,878.68,865.11,620.17M,-1.06%
2002-05-17,875.03,867.44,878.39,866.7,862.08M,1.98%
2002-05-16,858.04,861.95,867.21,856.7,881.74M,-0.53%
2002-05-15,862.62,850.58,866.03,850.58,625.60M,3.02%
2002-05-14,837.37,834.49,839.8,826.96,702.63M,1.88%
2002-05-13,821.89,808.97,827.03,804.91,414.17M,0.48%
2002-05-10,817.93,835.03,842.33,812.8,447.52M,-2.47%
2002-05-09,838.67,865.3,869.45,838.67,968.37M,-0.71%
2002-05-08,844.67,839.02,850.9,837.26,658.85M,2.22%
2002-05-07,826.34,814.06,826.34,811.66,564.49M,-0.06%
2002-05-06,826.87,840.93,843.57,826.87,493.88M,-3.48%
2002-05-03,856.72,852.04,859.32,836.71,630.18M,-0.37%
2002-05-02,859.86,855.41,860.72,844.2,695.01M,2.08%
2002-04-30,842.34,840.31,847.19,829.16,992.27M,0.46%
2002-04-29,838.51,848.52,863.1,833.42,584.42M,-3.58%
2002-04-26,869.65,871.54,878.32,864.06,648.92M,-0.34%
2002-04-25,872.58,898.44,903.4,872.58,615.70M,-4.71%
2002-04-24,915.69,921.75,927.15,906.01,745.38M,-1.08%
2002-04-23,925.7,918.06,927.1,909.07,803.27M,0.52%
2002-04-22,920.89,930.1,943.54,912.54,804.78M,-0.33%
2002-04-19,923.94,936.89,941.46,922.18,851.68M,-1.46%
2002-04-18,937.61,926.69,941.74,925.06,884.76M,0.76%
2002-04-17,930.51,919.47,932.67,918.67,775.59M,3.24%
2002-04-16,901.29,896.41,904.61,891,741.69M,0.78%
2002-04-15,894.28,879.04,897.1,877.99,942.71M,2.12%
2002-04-12,875.69,855.04,875.72,854.12,802.88M,1.49%
2002-04-11,862.86,858.22,873.25,853.18,726.33M,0.80%
2002-04-10,856.03,882.08,882.08,855.47,562.31M,-3.67%
2002-04-09,888.67,903.79,905.26,884.43,656.99M,-1.33%
2002-04-08,900.69,920.83,926.23,900.24,556.23M,-1.89%
2002-04-04,918.01,912.94,920.87,908.82,500.37M,-0.06%
2002-04-03,918.59,899.98,919.89,898.28,547.82M,1.46%
2002-04-02,905.34,878.9,905.34,871.45,506.17M,3.37%
2002-04-01,875.83,900.47,900.47,874.9,489.78M,-2.21%
2002-03-29,895.58,902.05,906.25,893.18,454.92M,0.33%
2002-03-28,892.67,905.19,914.93,892.67,654.13M,-1.08%
2002-03-27,902.46,888.32,903.98,884.84,608.04M,2.43%
2002-03-26,881.03,872.57,884.18,872.57,465.58M,0.18%
2002-03-25,879.41,901.43,903.77,879.41,576.10M,-1.85%
2002-03-22,895.98,890.32,908.4,883.26,664.13M,1.17%
2002-03-21,885.64,875.61,891.56,875.61,648.15M,-0.21%
2002-03-20,887.48,895.33,903.79,882.1,760.33M,-0.28%
2002-03-19,889.98,872.65,890.44,869.86,701.78M,2.33%
2002-03-18,869.71,877.19,878.32,863.65,753.89M,1.09%
2002-03-15,860.36,847.57,868.02,845.4,717.11M,0.41%
2002-03-14,856.86,846.64,856.86,829.05,686.32M,0.91%
2002-03-13,849.13,841.93,854.48,839.48,593.07M,0.37%
2002-03-12,846.03,824.48,846.03,824.48,651.58M,2.30%
2002-03-11,827.02,828.22,830.38,818.43,541.71M,0.21%
2002-03-08,825.27,828.9,833.72,815.54,626.57M,-0.50%
2002-03-07,829.44,847.86,850.08,826.2,734.59M,-1.62%
2002-03-06,843.06,840.45,850.61,837.05,904.90M,0.13%
2002-03-05,841.95,847.86,847.86,834.95,762.96M,0.93%
2002-03-04,834.21,842.21,847.39,834.21,621.76M,1.73%
2002-02-28,819.99,825.12,826.6,815.52,676.07M,-0.26%
2002-02-27,822.11,800.7,822.11,800.7,695.06M,2.62%
2002-02-26,801.14,806.22,810.43,795.42,591.11M,1.22%
2002-02-25,791.48,796.8,801.97,786.73,478.98M,-0.07%
2002-02-22,792,774.78,792.64,773.4,683.51M,0.56%
2002-02-21,787.62,788.63,789.48,772.5,639.44M,1.38%
2002-02-20,776.89,774.01,780.54,769.71,589.39M,-0.69%
2002-02-19,782.27,794.33,797.73,779.95,677.91M,-1.02%
2002-02-18,790.37,783.75,795.37,782.93,869.36M,0.87%
2002-02-15,783.59,781.99,793.67,781.66,747.94M,-1.58%
2002-02-14,796.18,764.15,796.18,762.41,759.50M,7.64%
2002-02-08,739.66,730.82,739.66,722.53,522.88M,1.64%
2002-02-07,727.71,736.62,746.96,724.69,504.38M,-1.87%
2002-02-06,741.55,736.45,745.63,736.45,585.58M,0.22%
2002-02-05,739.91,720.7,739.91,718.86,553.70M,1.33%
2002-02-04,730.21,740.98,747.36,728.58,554.92M,-1.64%
2002-02-01,742.42,757.07,761.85,739.15,758.40M,-0.76%
2002-01-31,748.07,761.12,762.22,742.89,670.59M,-0.18%
2002-01-30,749.45,748.78,759.24,745.77,778.49M,-3.18%
2002-01-29,774.03,780.47,784.46,769.53,679.20M,-0.80%
2002-01-28,780.24,787.65,787.65,773.49,705.80M,0.72%
2002-01-25,774.68,769.51,784.12,766.59,760.39M,2.24%
2002-01-24,757.71,749.6,763.42,748.18,717.44M,2.03%
2002-01-23,742.62,715.79,742.84,714.61,588.84M,2.52%
2002-01-22,724.36,721.65,731.09,717.77,700.49M,0.98%
2002-01-21,717.35,704.73,717.35,701.01,522.46M,1.25%
2002-01-18,708.47,713.35,718.39,705.21,537.67M,-0.70%
2002-01-17,713.5,703.43,715.9,698.3,714.74M,0.36%
2002-01-16,710.95,718.08,723.89,710.95,548.37M,-1.07%
2002-01-15,718.64,732.58,732.58,716.34,730.83M,-3.41%
2002-01-14,744.03,721.43,744.03,720.78,751.48M,2.29%
2002-01-11,727.36,737.31,742.34,718.74,798.94M,-0.12%
2002-01-10,728.23,747.44,751.83,728.22,1.06B,-3.11%
2002-01-09,751.61,732.38,751.61,729.34,942.65M,2.29%
2002-01-08,734.76,747.21,750.89,734.76,799.32M,-2.22%
2002-01-07,751.48,748.54,757.81,735.55,753.59M,0.50%
2002-01-04,747.72,744.46,750.83,739.14,630.66M,2.76%
2002-01-03,727.66,726.76,735.77,722.35,752.58M,0.37%
2002-01-02,724.95,698,725.06,690.36,618.72M,4.50%
2001-12-28,693.7,680.22,695.96,680.22,514.80M,3.76%
2001-12-27,668.55,650.31,672.55,646.3,541.63M,2.25%
2001-12-26,653.87,650.23,655.2,648.84,568.38M,1.14%
2001-12-24,646.49,647.73,655.3,642.26,390.80M,0.28%
2001-12-21,644.71,651.9,653.93,641.7,355.18M,-2.98%
2001-12-20,664.51,649.3,666.48,642.86,503.99M,2.70%
2001-12-19,647.05,652.91,654.63,642.65,627.56M,0.51%
2001-12-18,643.76,655.97,662.59,639.62,600.16M,-0.70%
2001-12-17,648.28,661.29,662.08,645.87,531.84M,-2.54%
2001-12-14,665.2,666.99,676.66,660.76,498.29M,-1.68%
2001-12-13,676.59,682.47,684.31,667.95,577.06M,-0.71%
2001-12-12,681.43,667.01,683.26,658.17,539.22M,1.69%
2001-12-11,670.08,659.76,671.68,655.65,565.26M,0.20%
2001-12-10,668.77,701.36,702.01,665.74,669.06M,-5.07%
2001-12-07,704.5,691.37,708.15,683.62,670.36M,2.61%
2001-12-06,686.61,707.06,715.93,678.81,869.67M,-0.25%
2001-12-05,688.31,663.48,696.06,663.48,789.59M,5.91%
2001-12-04,649.9,648.51,656.33,642.74,897.58M,-0.12%
2001-12-03,650.66,643.61,654,631.87,888.60M,1.05%
2001-11-30,643.89,645.63,649.4,640.23,792.57M,2.39%
2001-11-29,628.86,624.18,641.11,616.51,650.93M,-0.50%
2001-11-28,632.02,661.98,665.07,630.76,717.86M,-5.68%
2001-11-27,670.1,674.61,680.91,661.44,807.31M,-0.66%
2001-11-26,674.56,655.08,674.56,654.87,783.74M,4.55%
2001-11-23,645.18,627.45,647.2,627.45,802.07M,3.30%
2001-11-22,624.56,617.82,624.56,609.81,771.32M,1.48%
2001-11-21,615.45,609.88,621.17,609.18,709.15M,-0.14%
2001-11-20,616.33,630.97,636.06,614.19,918.02M,-1.61%
2001-11-19,626.43,610.77,630.02,610.77,973.07M,2.55%
2001-11-16,610.88,605.71,612.53,602.83,705.22M,0.73%
2001-11-15,606.44,602.09,612.32,600.72,803.72M,-0.04%
2001-11-14,606.68,595,606.68,592.89,943.72M,3.03%
2001-11-13,588.83,580.87,589.64,577.19,861.85M,0.74%
2001-11-12,584.48,581.71,584.48,575.58,743.09M,1.34%
2001-11-09,576.75,575.1,579.19,569.71,823.66M,0.65%
2001-11-08,573.04,564.82,574.75,564.82,531.37M,1.96%
2001-11-07,562.03,567.03,567.94,560.88,449.36M,-0.61%
2001-11-06,565.47,567.35,569.82,565.47,493.97M,0.69%
2001-11-05,561.62,555.62,561.62,552.89,417.34M,2.01%
2001-11-02,550.57,547.99,554.05,547.51,855.83M,1.19%
2001-11-01,544.09,540.63,546.12,536.2,461.56M,1.17%
2001-10-31,537.81,530.53,537.81,529.75,592.32M,0.74%
2001-10-30,533.87,538.99,539.93,533.2,359.38M,-2.56%
2001-10-29,547.87,548.22,550.93,544.07,412.83M,0.82%
2001-10-26,543.41,545.15,547.25,539.91,359.67M,0.23%
2001-10-25,542.19,542.83,545.12,539.62,640.98M,0.13%
2001-10-24,541.49,532.63,541.96,531.46,382.28M,2.07%
2001-10-23,530.5,533.68,538.29,530.45,466.38M,0.34%
2001-10-22,528.7,532,532.12,524.32,428.96M,0.12%
2001-10-19,528.04,522.93,530.08,521.42,661.53M,0.73%
2001-10-18,524.21,522.31,526.49,519.41,387.71M,-0.77%
2001-10-17,528.29,527.81,529.54,522.37,448.54M,1.22%
2001-10-16,521.91,514.43,522.16,514.04,419.50M,1.54%
2001-10-15,513.99,513.55,517.47,511.29,373.17M,-0.47%
2001-10-12,516.4,526.06,526.2,510.93,628.11M,-0.13%
2001-10-11,517.05,514.84,519.56,513.87,598.51M,2.70%
2001-10-10,503.46,503.08,505.41,500.44,474.78M,-0.82%
2001-10-09,507.61,501.02,509.21,501.02,655.19M,2.31%
2001-10-08,496.13,497.44,501.56,493.12,687.41M,-1.15%
2001-10-05,501.92,499.8,502.11,496.66,781.83M,0.26%
2001-10-04,500.64,498.87,501.22,494.76,547.90M,4.37%
2001-09-28,479.68,475.56,483.21,472.71,426.74M,1.55%
2001-09-27,472.38,467.45,472.38,464.42,453.27M,-0.10%
2001-09-26,472.85,473.41,475.8,468.48,423.40M,0.15%
2001-09-25,472.13,491.59,491.68,470.38,640.13M,-2.09%
2001-09-24,482.19,473.75,482.19,471.91,538.75M,2.09%
2001-09-21,472.31,466.57,472.31,463.54,564.26M,-1.66%
2001-09-20,480.27,482.79,482.79,473.5,627.80M,-1.33%
2001-09-19,486.75,484.16,491.99,480.4,783.89M,0.38%
2001-09-18,484.93,481.45,485.12,478.24,693.03M,3.45%
2001-09-17,468.76,475.31,476.42,464.39,732.19M,-2.81%
2001-09-14,482.29,497.15,497.15,472.98,1.02B,-3.40%
2001-09-13,499.25,491.61,499.25,484.49,1.02B,4.97%
2001-09-12,475.6,490.14,499.9,474.58,242.83M,-12.02%
2001-09-11,540.57,550.9,553.61,539.72,612.39M,-1.84%
2001-09-10,550.73,547.99,551.26,545.16,595.82M,-0.78%
2001-09-07,555.08,546.79,555.51,544.73,491.28M,0.45%
2001-09-06,552.59,552.41,559.17,551.35,588.15M,0.12%
2001-09-05,551.91,550.43,553.61,547.88,788.72M,-1.23%
2001-09-04,558.79,543.1,558.79,540.33,499.96M,3.13%
2001-09-03,541.83,545.02,547.63,539.17,415.21M,-0.60%
2001-08-31,545.11,552.78,554.48,542.21,720.39M,-3.41%
2001-08-30,564.36,555.98,564.36,554.47,711.80M,-0.22%
2001-08-29,565.63,569.77,570.03,563.28,469.00M,-1.89%
2001-08-28,576.51,577.75,578.62,573.1,445.22M,-0.39%
2001-08-27,578.74,577.46,585.34,574.71,478.61M,1.66%
2001-08-24,569.31,571.97,573.19,563.9,415.29M,-0.13%
2001-08-23,570.07,578.62,580.51,568.82,482.27M,-0.83%
2001-08-22,574.87,560.53,575.3,560.53,525.82M,1.09%
2001-08-21,568.68,571.77,572.86,561.44,356.39M,0.28%
2001-08-20,567.09,568.88,574.16,566.42,381.82M,-2.39%
2001-08-17,580.99,582.93,585.36,577.1,437.37M,0.01%
2001-08-16,580.95,571.19,582.8,569.53,525.65M,0.66%
2001-08-14,577.15,565.2,577.24,564.86,539.43M,2.70%
2001-08-13,562,558.48,562,552.17,298.62M,1.20%
2001-08-10,555.34,556.04,558.27,552,286.54M,1.03%
2001-08-09,549.67,554.46,559.17,549.67,318.62M,-2.87%
2001-08-08,565.94,568.07,568.85,561.35,362.13M,-0.27%
2001-08-07,567.5,562.17,568.57,561.29,366.59M,-0.33%
2001-08-06,569.37,564.72,573.56,563.53,375.43M,0.12%
2001-08-03,568.69,572,572,563.55,267.80M,0.22%
2001-08-02,567.46,565.39,572.03,557.29,445.70M,0.83%
2001-08-01,562.79,546.3,563.67,542,441.17M,3.92%
2001-07-31,541.55,534.84,541.55,532.55,202.40M,1.50%
2001-07-30,533.53,542.08,542.08,532.85,274.10M,-1.40%
2001-07-27,541.13,536.86,542.58,534.94,395.95M,2.25%
2001-07-26,529.22,529.65,531.96,527.22,313.19M,0.60%
2001-07-25,526.08,519.74,528.33,516.64,371.43M,-0.10%
2001-07-24,526.62,518.94,527.37,512.78,485.59M,0.46%
2001-07-23,524.21,535,538.35,522.38,265.25M,-2.51%
2001-07-20,537.71,540.26,541.95,534.39,275.16M,-1.47%
2001-07-19,545.74,534.13,545.74,534.13,263.16M,0.96%
2001-07-18,540.53,550.94,551.97,539.04,275.32M,-1.53%
2001-07-16,548.93,551.43,554.93,545.17,228.14M,0.08%
2001-07-13,548.49,571.16,571.16,546.97,259.00M,-2.05%
2001-07-12,559.95,561.5,566.26,559.95,302.70M,1.14%
2001-07-11,553.65,547.15,558.53,545.76,208.23M,-0.89%
2001-07-10,558.6,563.21,565.51,557.51,228.98M,-0.25%
2001-07-09,560,565.34,568.21,555.66,250.53M,-3.20%
2001-07-06,578.54,581.85,585.08,578.13,215.96M,-2.54%
2001-07-05,593.61,598.95,600.51,592.8,195.56M,-0.61%
2001-07-04,597.25,591.01,597.25,586.31,226.70M,0.49%
2001-07-03,594.31,598.67,598.67,593.56,209.11M,-0.41%
2001-07-02,596.74,593.03,598.24,592.9,201.67M,0.27%
2001-06-29,595.13,594.02,595.13,589.18,225.17M,2.03%
2001-06-28,583.27,585.66,591.03,582.91,268.78M,-0.25%
2001-06-27,584.76,587.31,590.74,580.75,330.39M,-0.67%
2001-06-26,588.71,597.81,598.96,586.12,312.74M,-1.56%
2001-06-25,598.02,597.37,602.77,594.04,309.87M,-0.18%
2001-06-22,599.08,597.34,602.7,593.33,395.24M,0.60%
2001-06-21,595.53,597.72,599.76,589.46,404.20M,-0.03%
2001-06-20,595.72,603.29,604.78,593.75,440.48M,-2.17%
2001-06-19,608.91,606.04,615.85,605.8,436.63M,0.02%
2001-06-18,608.78,617.66,619.82,607.93,474.21M,-1.64%
2001-06-15,618.96,609.54,618.96,604.37,375.83M,0.85%
2001-06-14,613.75,612.96,623.37,610.36,420.52M,-0.05%
2001-06-13,614.05,611.79,614.05,607.48,392.42M,1.14%
2001-06-12,607.15,605.36,611.88,603.91,319.88M,-0.18%
2001-06-11,608.23,612.46,615.41,607.2,340.12M,-2.18%
2001-06-08,621.78,608.48,621.9,608.33,442.48M,3.43%
2001-06-07,601.14,594.28,601.35,594.28,328.04M,0.58%
2001-06-05,597.66,612.63,615,597.66,360.31M,-2.17%
2001-06-04,610.91,609.06,613.21,606.72,341.32M,0.63%
2001-06-01,607.07,615.67,617.09,603.84,358.79M,-0.83%
2001-05-31,612.16,612.45,617.66,608.8,384.98M,-2.59%
2001-05-30,628.42,629.45,629.9,620.95,449.66M,-0.57%
2001-05-29,632.05,616.94,632.09,615.87,530.44M,2.20%
2001-05-28,618.47,620.2,622.67,618.14,434.84M,-0.90%
2001-05-25,624.11,626.97,633.16,623.05,634.24M,0.29%
2001-05-24,622.28,614.22,624.46,612.62,561.54M,-0.05%
2001-05-23,622.6,620.03,625.8,616.56,526.29M,0.75%
2001-05-22,617.99,628.82,630.08,617.99,794.30M,-0.16%
2001-05-21,618.96,606.87,620.89,606.46,750.10M,3.07%
2001-05-18,600.54,594.56,600.54,591.63,595.40M,0.70%
2001-05-17,596.39,588.15,596.39,585.59,565.11M,4.19%
2001-05-16,572.4,578.68,585.67,572.36,529.25M,-1.53%
2001-05-15,581.3,583.73,585.74,579.08,557.55M,-0.48%
2001-05-14,584.08,585.13,588.13,580.82,526.96M,0.17%
2001-05-11,583.06,581.74,584.28,577.91,546.70M,0.29%
2001-05-10,581.38,579.16,584.33,575.43,557.13M,0.44%
2001-05-09,578.84,589.06,589.42,578.34,527.73M,-2.04%
2001-05-08,590.91,594.32,597.95,590.65,484.40M,-0.94%
2001-05-07,596.5,588.88,599.05,584.79,471.72M,1.86%
2001-05-04,585.6,575.69,585.6,575.69,392.47M,0.21%
2001-05-03,584.4,583.22,584.68,576.53,390.07M,0.12%
2001-05-02,583.7,586.27,587.18,580.39,594.62M,1.10%
2001-04-30,577.36,565.44,577.52,564.72,371.50M,3.72%
2001-04-27,556.63,561.06,563.76,553.67,231.12M,-0.89%
2001-04-26,561.62,569.58,570.99,560.84,305.80M,-0.83%
2001-04-25,566.34,552.69,566.34,551.15,376.55M,1.93%
2001-04-24,555.64,552.32,556.48,547.39,346.70M,-0.94%
2001-04-23,560.94,559.09,566.47,556.52,420.37M,0.84%
2001-04-20,556.29,567.66,572.08,556.22,475.64M,-1.25%
2001-04-19,563.31,567.49,581.63,558.97,561.59M,4.32%
2001-04-18,540,523.26,540,520.31,494.86M,5.06%
2001-04-17,513.97,506.92,516.12,505.92,319.54M,1.11%
2001-04-16,508.35,514.55,518.26,508.35,328.65M,-1.50%
2001-04-13,516.1,518.64,518.65,512.35,346.89M,0.37%
2001-04-12,514.21,516.73,519.48,511.73,408.94M,1.32%
2001-04-11,507.53,505.24,508.75,501.63,354.28M,3.32%
2001-04-10,491.21,500.97,501.65,491.21,261.94M,-1.26%
2001-04-09,497.46,503.07,506.46,497.46,283.86M,-1.73%
2001-04-06,506.22,518.06,518.2,504.54,373.59M,2.54%
2001-04-04,493.69,496.03,501.32,493.57,313.64M,-1.90%
2001-04-03,503.26,505.38,507.67,498.27,277.55M,-2.32%
2001-04-02,515.2,520.56,522.09,512.4,231.82M,-1.53%
2001-03-30,523.22,524.63,528.6,516.97,417.22M,-0.11%
2001-03-29,523.8,522.99,531.85,521.04,484.17M,-0.94%
2001-03-28,528.79,541.43,541.71,528.79,402.64M,-0.77%
2001-03-27,532.9,546.27,546.27,532.9,433.27M,-2.40%
2001-03-26,545.98,544.75,550.26,542.09,433.28M,1.49%
2001-03-23,537.97,532.01,539.19,531.63,364.38M,2.07%
2001-03-22,527.05,530.88,532.25,524.25,402.50M,-1.04%
2001-03-21,532.59,520.71,532.59,520.41,364.74M,0.19%
2001-03-20,531.59,542.13,542.79,531.39,279.53M,-0.51%
2001-03-19,534.33,531.84,541.2,528.88,253.80M,-0.81%
2001-03-16,538.67,541.31,543.81,536.7,332.62M,-0.58%
2001-03-15,541.83,523.38,542.3,522.74,385.19M,-0.27%
2001-03-14,543.28,541.42,545,539.12,415.19M,2.90%
2001-03-13,527.97,527.94,533.25,522.65,358.14M,-3.13%
2001-03-12,545.05,554.36,556.84,545.05,360.94M,-3.66%
2001-03-09,565.76,572.11,573.67,562.53,316.00M,-2.33%
2001-03-08,579.28,569.79,579.28,568.09,349.38M,1.87%
2001-03-07,568.64,574.52,576.94,566.08,364.06M,0.09%
2001-03-06,568.15,569.14,574.9,564.12,485.02M,0.49%
2001-03-05,565.38,549.27,565.38,549.27,309.88M,1.06%
2001-03-02,559.44,574.61,574.61,557.2,329.69M,-3.23%
2001-02-28,578.1,571.64,581.44,571.04,351.26M,0.09%
2001-02-27,577.57,590.14,597.12,576.66,475.76M,-1.32%
2001-02-26,585.32,585.16,588.92,580.59,448.99M,0.31%
2001-02-23,583.52,579.97,590.49,579.45,400.76M,0.02%
2001-02-22,583.41,589.3,589.3,571.72,434.98M,-1.87%
2001-02-21,594.53,605.49,605.49,594.45,439.15M,-2.33%
2001-02-20,608.74,595.77,609.36,593.17,498.57M,2.02%
2001-02-19,596.67,595.66,597.76,588.73,316.68M,-1.36%
2001-02-16,604.92,605.93,611.54,604.27,319.53M,0.21%
2001-02-15,603.63,611.26,612.26,602.41,359.76M,-0.03%
2001-02-14,603.83,594.93,607.59,592.32,413.24M,0.84%
2001-02-13,598.78,603.15,605.35,594.41,336.73M,-0.07%
2001-02-12,599.2,587.62,602.9,584.37,318.92M,0.63%
2001-02-09,595.47,588.36,598.97,581.49,374.56M,0.66%
2001-02-08,591.57,577.12,591.66,577.12,282.24M,2.67%
2001-02-07,576.19,584.93,584.93,574.44,322.72M,-1.77%
2001-02-06,586.58,577.25,587.23,573.52,326.30M,1.28%
2001-02-05,579.16,594.91,595.47,575.58,354.07M,-4.82%
2001-02-02,608.48,614.51,616.67,602.13,345.29M,-0.62%
2001-02-01,612.3,606.49,620.78,605.42,396.01M,-0.91%
2001-01-31,617.91,594.76,617.91,593.54,442.13M,4.49%
2001-01-30,591.34,601.29,608.05,591.34,498.67M,-0.87%
2001-01-29,596.54,592.75,598.11,587.42,461.16M,0.81%
2001-01-26,591.73,623.68,624,591.73,443.74M,-5.69%
2001-01-22,627.45,622.52,627.45,614.08,484.95M,1.24%
2001-01-19,619.78,622.25,622.25,613.66,432.45M,2.60%
2001-01-18,604.05,597.15,612.9,596.66,453.76M,1.38%
2001-01-17,595.83,600.75,610.47,587.26,501.66M,-1.26%
2001-01-16,603.42,600.68,608.51,588.42,606.28M,0.74%
2001-01-15,599,595.06,608.22,588.87,611.96M,1.89%
2001-01-12,587.87,578.95,601.09,578.95,713.79M,4.64%
2001-01-11,561.79,568.26,570.57,557.86,518.79M,0.17%
2001-01-10,560.81,586.63,593.86,560.81,642.38M,-4.93%
2001-01-09,589.92,583.85,589.92,572.55,558.97M,0.56%
2001-01-08,586.65,573.72,587.91,572.48,558.64M,1.00%
2001-01-05,580.85,559.54,581.41,555.4,578.29M,4.09%
2001-01-04,558.02,551.53,567.16,550.91,444.54M,7.02%
2001-01-03,521.43,512.74,524.58,510.7,324.58M,0.09%
2001-01-02,520.95,503.31,521.34,500.97,231.02M,3.24%
2000-12-26,504.62,509.09,509.95,501.64,252.89M,0.80%
2000-12-22,500.6,514.54,518.9,500.41,332.70M,-2.21%
2000-12-21,511.9,498.6,515.76,497.31,290.30M,-0.45%
2000-12-20,514.21,517.37,525.79,513.24,304.30M,-3.13%
2000-12-19,530.8,541.23,541.25,530.18,290.17M,-1.57%
2000-12-18,539.27,529.37,541.78,529.37,251.26M,0.99%
2000-12-15,534,544.53,551.29,533.65,297.85M,-2.44%
2000-12-14,547.38,548.14,554.89,540.73,298.43M,-1.88%
2000-12-13,557.84,540.35,560.16,539.51,302.75M,2.72%
2000-12-12,543.08,556.22,558.5,541.99,320.89M,-2.11%
2000-12-11,554.8,543.46,557.79,543.46,388.72M,3.74%
2000-12-08,534.81,523.4,535.47,523.4,321.36M,2.11%
2000-12-07,523.78,517.48,523.78,510.86,300.98M,1.14%
2000-12-06,517.89,535.19,540.63,517.87,391.92M,0.18%
2000-12-05,516.96,505.1,516.97,502.94,257.24M,3.04%
2000-12-04,501.73,520.14,520.52,499.72,267.61M,-2.47%
2000-12-01,514.46,490.88,514.46,489.53,329.92M,1.03%
2000-11-30,509.23,518.82,518.82,499.52,310.42M,-1.40%
2000-11-29,516.44,522.98,522.98,511.93,281.00M,-3.82%
